表名,表注释,字段名,数据类型,是否可空,键类型,字段注释
sp_ss_uq_operator_certificate,作业人员资质证书,flow_state,varchar,YES,,记录工作流的状态（0：未上报 1：流程中 2：流程结束）
sp_ss_uq_operator_certificate,作业人员资质证书,updator_uid,varchar,YES,,更新者用户ID
sp_ss_uq_operator_certificate,作业人员资质证书,data_belong_unit_ocode,varchar,YES,,数据归口单位编码
sp_ss_uq_operator_certificate,作业人员资质证书,certificate_state,varchar,YES,,证书状态(1:正常；2:取消；3:终止)
sp_ss_uq_operator_certificate,作业人员资质证书,catalog_type,varchar,YES,,资质种类（1 特种资质、2专业资质、3通用资质、4其他资质）
sp_ss_uq_operator_certificate,作业人员资质证书,reexamine_date,datetime,YES,,复审日期
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,id,varchar,NO,PRI,主键ID
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,is_deducting,varchar,YES,,是否扣分（1 是 2 否）
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_type,varchar,YES,,违章类型（1：两票文件，2：信息传递，3：机具防护，4：人员行为，5：作业环境）
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,supervision_ocode,varchar,YES,,督查单位编码
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_code,varchar,YES,,违章代码编码
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,training,varchar,YES,,教育培训情况（1 自学整改 2 约谈提示 3 警示教育 4 诫勉批评 5 脱产学习 6 取消资格）
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_create_time,datetime,YES,,违章单创建时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,province_code,varchar,YES,,省编码
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,receive_peccancy_time,datetime,YES,,统一资质接收违章时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,data_from,varchar,YES,,数据来源
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,identity_card,varchar,YES,,身份证号
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_time,datetime,YES,,违章时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,audit_time,datetime,YES,,审核时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,update_time,datetime,YES,,数据更新时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,supervision_oname,varchar,YES,,督查单位
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,optimistic_lock_version,varchar,YES,,乐观锁
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_list_id,varchar,YES,,违章信息ID
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_uid,varchar,YES,,违章人ID
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,input_source,varchar,YES,,录入来源（1：电网管理平台 2：电网管理平台移动端 3：智慧安监 4：智慧工程）
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_update_time,datetime,YES,,违章单更新时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,record_date,datetime,YES,,违章登记时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,create_time,datetime,YES,,创建时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,record_code,varchar,YES,,违章单编码
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_push_time,datetime,YES,,违章推送至统一违章时间
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,major_wide,varchar,YES,,专业大类（1生技 2调度 3营销 4基建）
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,bureau_code,varchar,YES,,局编码
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_behavior,longtext,YES,,违章现象
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,updator_id,varchar,YES,,修改人id
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_id,varchar,YES,,违章单ID
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,score_value,varchar,YES,,扣分值
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,creator_id,varchar,YES,,创建人id
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,peccancy_uname,varchar,YES,,违章人
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,creator_name,varchar,YES,,创建人
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,supervision_oid,varchar,YES,,督查单位ID
sp_ss_uq_peccancy_list_log,现场作业违章扣分详情日志,is_self_exposure,varchar,YES,,是否自暴露（1 是 2 否）
sp_ss_uq_work_category,统一资质管理作业类别,id,varchar,NO,PRI,主键ID
sp_ss_uq_work_category,统一资质管理作业类别,unit_nature,varchar,YES,,单位性质（1 全部、2 本单位、3 外单位）
sp_ss_uq_work_category,统一资质管理作业类别,category_name,varchar,YES,,作业类别
sp_ss_uq_work_category,统一资质管理作业类别,create_time,datetime,YES,,创建时间
sp_ss_uq_work_category,统一资质管理作业类别,bureau_code,varchar,YES,,局编码
sp_ss_uq_work_category,统一资质管理作业类别,role_code,varchar,YES,,作业许可编码
sp_ss_uq_work_category,统一资质管理作业类别,creator_uname,varchar,YES,,创建人
sp_ss_uq_work_category,统一资质管理作业类别,province_code,varchar,YES,,省编码
sp_ss_uq_work_category,统一资质管理作业类别,data_from,varchar,YES,,数据来源
sp_ss_uq_work_category,统一资质管理作业类别,role_name,varchar,YES,,作业角色
sp_ss_uq_work_category,统一资质管理作业类别,update_time,datetime,YES,,数据更新时间
sp_ss_uq_work_category,统一资质管理作业类别,speciality_type,varchar,YES,,专业类别（1 输电、2 变电、3 配电）
sp_ss_uq_work_category,统一资质管理作业类别,updator_uid,varchar,YES,,修改人id
sp_ss_uq_work_category,统一资质管理作业类别,optimistic_lock_version,varchar,YES,,乐观锁版本
sp_ss_uq_work_category,统一资质管理作业类别,business_domain,varchar,YES,,业务域（1 生技、2 营销、3 基建）
sp_ss_uq_work_category,统一资质管理作业类别,creator_uid,varchar,YES,,创建人ID
sp_task_rec,定时任务采集时间表,id,int,NO,PRI,主键ID
sp_task_rec,定时任务采集时间表,executor_handler,varchar,YES,,执行器任务handler
sp_task_rec,定时任务采集时间表,last_exe_time,datetime,YES,,数据同步时间
sp_task_rec,定时任务采集时间表,remark,varchar,YES,,备注
sys_manufacturer,生产厂家台账(测试),manufacturer_id,varchar,YES,,生产厂家ID
sys_manufacturer,生产厂家台账(测试),manufacturer_name,varchar,YES,,生产厂家名称
t_ai_violation,AI发现违章情况统计,id,bigint,NO,PRI,主键
t_ai_violation,AI发现违章情况统计,confirm_count,int,NO,,AI确认违章数
t_ai_violation,AI发现违章情况统计,adopt_count,int,NO,,采纳违章数
t_ai_violation,AI发现违章情况统计,a_class,int,NO,,A类采纳数
t_ai_violation,AI发现违章情况统计,b_class,int,NO,,B类采纳数
t_ai_violation,AI发现违章情况统计,c_class,int,NO,,C类采纳数
t_ai_violation,AI发现违章情况统计,d_class,int,NO,,D类采纳数
t_ai_violation,AI发现违章情况统计,report_date,date,NO,,统计日期
t_ai_violation_detail,AI发现违章情况详情,id,varchar,NO,PRI,主键ID
t_ai_violation_detail,AI发现违章情况详情,bureau_code,varchar,YES,,局编码
t_ai_violation_detail,AI发现违章情况详情,risk_type,varchar,YES,,"违章类型（作业环境_EMHSIC"",""作业环境_SMINLN"",""人员行为_COOGID"", ""人员行为_XMUVRU"",""机具防护_TCLMIZ"",""机具防护_PPLERC""）"
t_ai_violation_detail,AI发现违章情况详情,defect_code,varchar,YES,,"违章场景（""未系安全带_60010090"", ""未系安全带后备保护绳_60010086"", ""安全带低挂高用_60010066"",""未戴安全帽_32010002"",
            ""未戴绝缘手套_60010092"",""未穿绝缘靴_60010087"",""未使用绝缘柄工具_60040044"",""人员未穿反光衣_60010143"",""人员未穿工作服_60010024"",""人员吸烟_30020003"",""人员异常倒地_30020008"",
            ""人员打电话_30020004"",""未接入视频监控_60040042"",""负责人不在场_60040045"",""画面无人_60040043"",""梯子超载_60010144"",""作业平台移动时载人_60040046"",""施工范围未架设围栏_60010088"",
            ""吊臂下方人员停留_60040008"",""无人扶梯_60010089"",""施工范围未设置警示标志_60010099"",""高处作业下方人员停留_60010150"",""张力机内角侧人员停留_60040047"",""牵引机内角侧人员停留_60040048""）"
t_ai_violation_detail,AI发现违章情况详情,state,varchar,YES,,算法结果审核（0=待确认；1=正确；2=错误）
t_ai_violation_detail,AI发现违章情况详情,approval,varchar,YES,,违章结果审核（0=待确认；1=确认违章；2=疑似违章；3=误判违章）
t_ai_violation_detail,AI发现违章情况详情,risk_level,varchar,YES,,违章等级（ai审核等级）
t_ai_violation_detail,AI发现违章情况详情,remark,longtext,YES,,审核意见
t_ai_violation_detail,AI发现违章情况详情,insert_time,datetime,YES,,审核时间
t_ai_violation_detail,AI发现违章情况详情,video_source,varchar,YES,,视频来源（1=在线；2=离线）
t_ai_violation_detail,AI发现违章情况详情,disposed_of,varchar,YES,,电网已处置
t_ai_violation_detail,AI发现违章情况详情,disposed_results,varchar,YES,,电网处置结果（1=采纳违章；2=误判违章；3=确认违章）
t_ai_violation_detail,AI发现违章情况详情,disposed_leval,varchar,YES,,电网处置等级
t_ai_violation_detail,AI发现违章情况详情,is_disposed,varchar,YES,,电网处置一致
t_ai_violation_detail,AI发现违章情况详情,create_time,datetime,YES,,创建时间
t_ai_violation_detail,AI发现违章情况详情,end_time,datetime,YES,,结束时间
t_bureau_name_order,局站/线路排序表,id,bigint,NO,PRI,主键自增
t_bureau_name_order,局站/线路排序表,unit,varchar,YES,,地市局
t_bureau_name_order,局站/线路排序表,work_place,longtext,YES,,工作地点（站/线路）
t_bureau_name_order,局站/线路排序表,major_sub_type,varchar,YES,,专业二级分类（1：变电，2：输电，3：配电，8：发电，21：继保，22：自动化，23：通信，24：安自，25：网安
t_high_mid_risk_job,作业计划详情,id,varchar,NO,PRI,主键ID（计划ID）
t_high_mid_risk_job,作业计划详情,seq,int,NO,,序号
t_high_mid_risk_job,作业计划详情,risk_level,varchar,NO,,风险等级（高风险/中风险）
t_high_mid_risk_job,作业计划详情,work_content,longtext,NO,,工作内容
t_high_mid_risk_job,作业计划详情,simplify_work_content,longtext,YES,,精简工作内容
t_high_mid_risk_job,作业计划详情,work_place,longtext,YES,,工作地点
t_high_mid_risk_job,作业计划详情,unit,varchar,YES,,地市局
t_high_mid_risk_job,作业计划详情,plan_type,tinyint,YES,,计划类型(1 计划 2 临时)
t_high_mid_risk_job,作业计划详情,leader_attend,varchar,YES,,领导到位情况
t_high_mid_risk_job,作业计划详情,is_tomorrow,tinyint,NO,,是否次日计划（0-今日，1-次日）
t_high_mid_risk_job_log,作业计划详情,id,int,NO,PRI,主键ID
t_high_mid_risk_job_log,作业计划详情,pk_id,varchar,NO,,计划ID
t_high_mid_risk_job_log,作业计划详情,seq,int,YES,,序号
t_high_mid_risk_job_log,作业计划详情,risk_level,varchar,YES,,风险等级（高风险/中风险）
t_high_mid_risk_job_log,作业计划详情,work_content,longtext,YES,,工作内容
t_high_mid_risk_job_log,作业计划详情,simplify_work_content,longtext,YES,,精简工作内容
t_high_mid_risk_job_log,作业计划详情,work_place,longtext,YES,,工作地点
t_high_mid_risk_job_log,作业计划详情,unit,varchar,YES,,地市局
t_high_mid_risk_job_log,作业计划详情,plan_type,tinyint,YES,,计划类型(1 计划 2 临时)
t_high_mid_risk_job_log,作业计划详情,leader_attend,varchar,YES,,领导到位情况
t_high_mid_risk_job_log,作业计划详情,is_tomorrow,tinyint,YES,,是否次日计划（0-今日，1-次日）
t_high_mid_risk_job_log,作业计划详情,report_date,date,YES,,记录日期
t_high_mid_risk_job_tom,作业计划详情（次日）,id,varchar,NO,PRI,主键ID（计划ID）
t_high_mid_risk_job_tom,作业计划详情（次日）,seq,int,NO,,序号
t_high_mid_risk_job_tom,作业计划详情（次日）,risk_level,varchar,NO,,风险等级（高风险/中风险）
t_high_mid_risk_job_tom,作业计划详情（次日）,work_content,longtext,NO,,工作内容
t_high_mid_risk_job_tom,作业计划详情（次日）,simplify_work_content,longtext,YES,,精简工作内容
t_high_mid_risk_job_tom,作业计划详情（次日）,work_place,longtext,YES,,工作地点
t_high_mid_risk_job_tom,作业计划详情（次日）,unit,varchar,YES,,地市局
t_high_mid_risk_job_tom,作业计划详情（次日）,plan_type,tinyint,YES,,计划类型(1 计划 2 临时)
t_high_mid_risk_job_tom,作业计划详情（次日）,leader_attend,varchar,YES,,领导到位情况
t_high_mid_risk_job_tom,作业计划详情（次日）,is_tomorrow,tinyint,NO,,是否次日计划（0-今日，1-次日）
t_high_mid_risk_job_tom_log,作业计划详情（次日）,id,int,NO,PRI,主键ID
t_high_mid_risk_job_tom_log,作业计划详情（次日）,pk_id,varchar,NO,,计划ID
t_high_mid_risk_job_tom_log,作业计划详情（次日）,seq,int,YES,,序号
t_high_mid_risk_job_tom_log,作业计划详情（次日）,risk_level,varchar,YES,,风险等级（高风险/中风险）
t_high_mid_risk_job_tom_log,作业计划详情（次日）,work_content,longtext,YES,,工作内容
t_high_mid_risk_job_tom_log,作业计划详情（次日）,simplify_work_content,longtext,YES,,精简工作内容
t_high_mid_risk_job_tom_log,作业计划详情（次日）,work_place,longtext,YES,,工作地点
t_high_mid_risk_job_tom_log,作业计划详情（次日）,unit,varchar,YES,,地市局
t_high_mid_risk_job_tom_log,作业计划详情（次日）,plan_type,tinyint,YES,,计划类型(1 计划 2 临时)
t_high_mid_risk_job_tom_log,作业计划详情（次日）,leader_attend,varchar,YES,,领导到位情况
t_high_mid_risk_job_tom_log,作业计划详情（次日）,is_tomorrow,tinyint,YES,,是否次日计划（0-今日，1-次日）
t_high_mid_risk_job_tom_log,作业计划详情（次日）,report_date,date,YES,,记录日期
t_today_job_stat,当日全领域现场作业统计,id,bigint,NO,PRI,主键
t_today_job_stat,当日全领域现场作业统计,unit,varchar,NO,,单位（广州局、贵阳局等）
t_today_job_stat,当日全领域现场作业统计,high_risk,int,NO,,高风险作业数
t_today_job_stat,当日全领域现场作业统计,mid_risk,int,NO,,中风险作业数
t_today_job_stat,当日全领域现场作业统计,low_risk,int,NO,,低风险及以下作业数
t_today_job_stat,当日全领域现场作业统计,temp_plan,int,NO,,临时计划数
t_today_job_stat,当日全领域现场作业统计,total,int,NO,,合计数
t_today_job_stat_log,当日全领域现场作业统计,id,bigint,NO,PRI,主键
